TITLE="anvil_cfd_result"
VARIABLES="x" "y" "rho" "u" "v" "p" "T" "Mach" "p0"
ZONE T="Fluid", I=80, J=40, DATAPACKING=POINT
2.31250000e-01 3.78275614e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 3.80479702e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.56250000e-01 3.82683789e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.68750000e-01 3.84887876e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.81250000e-01 3.87091963e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.93750000e-01 3.89296051e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.06250000e-01 3.91500138e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.18750000e-01 3.93704225e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.31250000e-01 3.95908312e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.43750000e-01 3.98112400e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.56250000e-01 4.00316487e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.68750000e-01 4.02520574e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.81250000e-01 4.04724661e-01 1.17659149e+00 6.94447579e+02 2.28629091e-13 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.93750000e-01 4.06928749e-01 1.17659149e+00 6.94447579e+02 4.82986190e-11 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.06250000e-01 4.09132836e-01 1.17659149e+00 6.94447579e+02 5.48436621e-09 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.18750000e-01 4.11336923e-01 1.17659149e+00 6.94447579e+02 3.99346042e-07 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.31250000e-01 4.13541010e-01 1.17659157e+00 6.94447565e+02 1.88445948e-05 1.01325010e+05 3.00000008e+02 1.99999993e+00 7.92812296e+05
4.43750000e-01 4.15745098e-01 1.17659393e+00 6.94447168e+02 5.68569409e-04 1.01325294e+05 3.00000249e+02 1.99999799e+00 7.92812120e+05
4.56250000e-01 4.17949185e-01 1.17663852e+00 6.94439673e+02 1.09922516e-02 1.01330671e+05 3.00004797e+02 1.99996124e+00 7.92808871e+05
4.68750000e-01 4.20153272e-01 1.17718342e+00 6.94348428e+02 1.38929515e-01 1.01396393e+05 3.00060420e+02 1.99951315e+00 7.92770301e+05
4.81250000e-01 4.22357359e-01 1.18145016e+00 6.93635684e+02 1.14693939e+00 1.01912441e+05 3.00498388e+02 1.99600720e+00 7.92471876e+05
4.93750000e-01 4.24561447e-01 1.20255502e+00 6.90091424e+02 6.16023223e+00 1.04496143e+05 3.02709220e+02 1.97861940e+00 7.90895010e+05
5.06250000e-01 4.26765534e-01 1.26717289e+00 6.79144731e+02 2.12862688e+01 1.12625513e+05 3.09621602e+02 1.92624302e+00 7.85918004e+05
5.18750000e-01 4.28969621e-01 1.38861188e+00 6.58899971e+02 4.78594562e+01 1.28409108e+05 3.22140478e+02 1.83607590e+00 7.79746140e+05
5.31250000e-01 4.31173709e-01 1.53042826e+00 6.36116224e+02 7.53877690e+01 1.47378711e+05 3.35468791e+02 1.74457735e+00 7.78228161e+05
5.43750000e-01 4.33377796e-01 1.63736370e+00 6.19427954e+02 9.37398593e+01 1.61967310e+05 3.44597844e+02 1.68345929e+00 7.79797194e+05
5.56250000e-01 4.35581883e-01 1.69477541e+00 6.10570911e+02 1.01335387e+02 1.69986076e+05 3.49406950e+02 1.65166520e+00 7.80284214e+05
5.68750000e-01 4.37785970e-01 1.72010549e+00 6.07035602e+02 1.03720425e+02 1.73444671e+05 3.51266087e+02 1.63906404e+00 7.81308005e+05
5.81250000e-01 4.39990058e-01 1.72687520e+00 6.05808366e+02 1.04631663e+02 1.74483151e+05 3.51983974e+02 1.63458603e+00 7.80751985e+05
5.93750000e-01 4.42194145e-01 1.72322393e+00 6.06200597e+02 1.05508169e+02 1.73946834e+05 3.51645574e+02 1.63679869e+00 7.80925520e+05
6.06250000e-01 4.44398232e-01 1.71573656e+00 6.06963401e+02 1.07067793e+02 1.72883191e+05 3.51020524e+02 1.64097250e+00 7.81000782e+05
6.18750000e-01 4.46602319e-01 1.71138853e+00 6.07408466e+02 1.07824849e+02 1.72269128e+05 3.50662385e+02 1.64332911e+00 7.80970645e+05
6.31250000e-01 4.48806407e-01 1.71216387e+00 6.07319278e+02 1.07714889e+02 1.72378467e+05 3.50726055e+02 1.64289486e+00 7.80959579e+05
6.43750000e-01 4.51010494e-01 1.71493711e+00 6.07010167e+02 1.07279027e+02 1.72770558e+05 3.50955362e+02 1.64134525e+00 7.80926521e+05
6.56250000e-01 4.53214581e-01 1.71785849e+00 6.06716576e+02 1.06672212e+02 1.73182561e+05 3.51194024e+02 1.63973743e+00 7.80911874e+05
6.68750000e-01 4.55418668e-01 1.71780676e+00 6.06721424e+02 1.06680713e+02 1.73175308e+05 3.51189892e+02 1.63976370e+00 7.80909799e+05
6.81250000e-01 4.57622756e-01 1.71698518e+00 6.06807807e+02 1.06816585e+02 1.73059455e+05 3.51122882e+02 1.64020932e+00 7.80906720e+05
6.93750000e-01 4.59826843e-01 1.71566701e+00 6.06941171e+02 1.07075998e+02 1.72873646e+05 3.51015373e+02 1.64093005e+00 7.80908165e+05
7.06250000e-01 4.62030930e-01 1.71514209e+00 6.06990038e+02 1.07168779e+02 1.72799643e+05 3.50972493e+02 1.64120135e+00 7.80890166e+05
7.18750000e-01 4.64235017e-01 1.71537989e+00 6.06960854e+02 1.07142800e+02 1.72833348e+05 3.50992288e+02 1.64106652e+00 7.80885251e+05
7.31250000e-01 4.66439105e-01 1.71591092e+00 6.06904501e+02 1.07041035e+02 1.72908262e+05 3.51035755e+02 1.64077009e+00 7.80878005e+05
7.43750000e-01 4.68643192e-01 1.71637617e+00 6.06857081e+02 1.06936899e+02 1.72973815e+05 3.51073648e+02 1.64050908e+00 7.80869672e+05
7.56250000e-01 4.70847279e-01 1.71636713e+00 6.06857255e+02 1.06937176e+02 1.72972579e+05 3.51072990e+02 1.64051120e+00 7.80866568e+05
7.68750000e-01 4.73051366e-01 1.71618193e+00 6.06875588e+02 1.06963381e+02 1.72946430e+05 3.51057796e+02 1.64060688e+00 7.80860060e+05
7.81250000e-01 4.75255454e-01 1.71594778e+00 6.06899871e+02 1.07003593e+02 1.72913371e+05 3.51038584e+02 1.64073403e+00 7.80859029e+05
7.93750000e-01 4.77459541e-01 1.71586752e+00 6.06902395e+02 1.07026066e+02 1.72902159e+05 3.51032240e+02 1.64076586e+00 7.80845508e+05
8.06250000e-01 4.79663628e-01 1.71590296e+00 6.06897166e+02 1.07021807e+02 1.72907210e+05 3.51035247e+02 1.64074315e+00 7.80841850e+05
8.18750000e-01 4.81867715e-01 1.71597907e+00 6.06887563e+02 1.07010143e+02 1.72917985e+05 3.51041550e+02 1.64069785e+00 7.80837686e+05
8.31250000e-01 4.84071803e-01 1.71602750e+00 6.06879661e+02 1.07001450e+02 1.72924887e+05 3.51045655e+02 1.64066352e+00 7.80828828e+05
8.43750000e-01 4.86275890e-01 1.71601700e+00 6.06879733e+02 1.07004177e+02 1.72923416e+05 3.51044817e+02 1.64066693e+00 7.80826163e+05
8.56250000e-01 4.88479977e-01 1.71598471e+00 6.06881688e+02 1.07010863e+02 1.72918866e+05 3.51042186e+02 1.64068129e+00 7.80822365e+05
8.68750000e-01 4.90684064e-01 1.71594529e+00 6.06884576e+02 1.07018716e+02 1.72913347e+05 3.51039046e+02 1.64069984e+00 7.80819059e+05
8.81250000e-01 4.92888152e-01 1.71591283e+00 6.06886707e+02 1.07025349e+02 1.72908689e+05 3.51036228e+02 1.64071507e+00 7.80815788e+05
8.93750000e-01 4.95092239e-01 1.71588421e+00 6.06888964e+02 1.07029867e+02 1.72904877e+05 3.51034346e+02 1.64072748e+00 7.80813041e+05
9.06250000e-01 4.97296326e-01 1.71587206e+00 6.06889739e+02 1.07032545e+02 1.72902947e+05 3.51032913e+02 1.64073410e+00 7.80812039e+05
9.18750000e-01 4.99500414e-01 1.71587380e+00 6.06887031e+02 1.07032079e+02 1.72903413e+05 3.51033503e+02 1.64072540e+00 7.80804007e+05
9.31250000e-01 5.01704501e-01 1.71588579e+00 6.06884260e+02 1.07029991e+02 1.72905047e+05 3.51034367e+02 1.64071515e+00 7.80799436e+05
9.43750000e-01 5.03908588e-01 1.71591302e+00 6.06879167e+02 1.07025302e+02 1.72908907e+05 3.51036635e+02 1.64069433e+00 7.80792594e+05
9.56250000e-01 5.06112675e-01 1.71596020e+00 6.06871552e+02 1.07017253e+02 1.72915644e+05 3.51040660e+02 1.64066124e+00 7.80784432e+05
9.68750000e-01 5.08316763e-01 1.71601642e+00 6.06862334e+02 1.07007008e+02 1.72923728e+05 3.51045568e+02 1.64062086e+00 7.80773865e+05
9.81250000e-01 5.10520850e-01 1.71605297e+00 6.06859127e+02 1.06998950e+02 1.72928462e+05 3.51047702e+02 1.64060374e+00 7.80775280e+05
9.93750000e-01 5.12724937e-01 1.71601268e+00 6.06869302e+02 1.06989239e+02 1.72923065e+05 3.51044989e+02 1.64063227e+00 7.80784170e+05
6.25000000e-03 3.53602044e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.87500000e-02 3.55806131e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.12500000e-02 3.58010218e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.37500000e-02 3.60214305e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.62500000e-02 3.62418393e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.87500000e-02 3.64622480e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
8.12500000e-02 3.66826567e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
9.37500000e-02 3.69030654e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.06250000e-01 3.71234742e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.18750000e-01 3.73438829e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.31250000e-01 3.75642916e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.43750000e-01 3.77847003e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.56250000e-01 3.80051091e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.68750000e-01 3.82255178e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.81250000e-01 3.84459265e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.93750000e-01 3.86663353e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.06250000e-01 3.88867440e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.18750000e-01 3.91071527e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.31250000e-01 3.93275614e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 3.95479702e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.56250000e-01 3.97683789e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.68750000e-01 3.99887876e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.81250000e-01 4.02091963e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.93750000e-01 4.04296051e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.06250000e-01 4.06500138e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.18750000e-01 4.08704225e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.31250000e-01 4.10908312e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.43750000e-01 4.13112400e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.56250000e-01 4.15316487e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.68750000e-01 4.17520574e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.81250000e-01 4.19724661e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.93750000e-01 4.21928749e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.06250000e-01 4.24132836e-01 1.17659149e+00 6.94447579e+02 5.32503199e-13 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.18750000e-01 4.26336923e-01 1.17659149e+00 6.94447579e+02 9.11853848e-11 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.31250000e-01 4.28541010e-01 1.17659149e+00 6.94447579e+02 9.89791480e-09 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.43750000e-01 4.30745098e-01 1.17659149e+00 6.94447579e+02 6.84722768e-07 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812301e+05
4.56250000e-01 4.32949185e-01 1.17659162e+00 6.94447557e+02 3.00546046e-05 1.01325016e+05 3.00000013e+02 1.99999989e+00 7.92812292e+05
4.68750000e-01 4.35153272e-01 1.17659516e+00 6.94446960e+02 8.55570052e-04 1.01325443e+05 3.00000374e+02 1.99999697e+00 7.92812029e+05
4.81250000e-01 4.37357359e-01 1.17665907e+00 6.94436224e+02 1.58002166e-02 1.01333148e+05 3.00006893e+02 1.99994432e+00 7.92807386e+05
4.93750000e-01 4.39561447e-01 1.17739788e+00 6.94312562e+02 1.89385414e-01 1.01422271e+05 3.00082334e+02 1.99933689e+00 7.92755259e+05
5.06250000e-01 4.41765534e-01 1.18283849e+00 6.93403641e+02 1.47594079e+00 1.02080870e+05 3.00641728e+02 1.99486553e+00 7.92373499e+05
5.18750000e-01 4.43969621e-01 1.20803535e+00 6.89166667e+02 7.46106439e+00 1.05174118e+05 3.03291040e+02 1.97410877e+00 7.90468273e+05
5.31250000e-01 4.46173709e-01 1.28020879e+00 6.76941074e+02 2.42641694e+01 1.14292945e+05 3.11006140e+02 1.91600372e+00 7.85016659e+05
5.43750000e-01 4.48377796e-01 1.40741311e+00 6.55805643e+02 5.17369553e+01 1.30895817e+05 3.23992176e+02 1.82308250e+00 7.79157762e+05
5.56250000e-01 4.50581883e-01 1.54652114e+00 6.33539709e+02 7.87312645e+01 1.49539660e+05 3.36845595e+02 1.73515170e+00 7.78426772e+05
5.68750000e-01 4.52785970e-01 1.64326944e+00 6.18124467e+02 9.62615790e+01 1.62814500e+05 3.45155379e+02 1.67966725e+00 7.79418813e+05
5.81250000e-01 4.54990058e-01 1.68709772e+00 6.11110461e+02 1.04765076e+02 1.68835272e+05 3.48620795e+02 1.65647206e+00 7.80597551e+05
5.93750000e-01 4.57194145e-01 1.70146420e+00 6.08378044e+02 1.08774762e+02 1.70886127e+05 3.49876150e+02 1.64816443e+00 7.80319416e+05
6.06250000e-01 4.59398232e-01 1.70468998e+00 6.07905040e+02 1.09309857e+02 1.71312806e+05 3.50086017e+02 1.64668087e+00 7.80534749e+05
6.18750000e-01 4.61602319e-01 1.71141634e+00 6.07116698e+02 1.08390612e+02 1.72272064e+05 3.50662665e+02 1.64282741e+00 7.80398890e+05
6.31250000e-01 4.63806407e-01 1.71826892e+00 6.06437483e+02 1.06920932e+02 1.73239685e+05 3.51225950e+02 1.63904609e+00 7.80363702e+05
6.43750000e-01 4.66010494e-01 1.72140701e+00 6.06146572e+02 1.06233976e+02 1.73682436e+05 3.51481668e+02 1.63737095e+00 7.80404606e+05
6.56250000e-01 4.68214581e-01 1.72011084e+00 6.06301207e+02 1.06372748e+02 1.73499326e+05 3.51375686e+02 1.63808696e+00 7.80415278e+05
6.68750000e-01 4.70418668e-01 1.71682172e+00 6.06668434e+02 1.06851012e+02 1.73035101e+05 3.51106895e+02 1.63989715e+00 7.80433012e+05
6.81250000e-01 4.72622756e-01 1.71406675e+00 6.06952248e+02 1.07364938e+02 1.72647043e+05 3.50882540e+02 1.64140352e+00 7.80436128e+05
6.93750000e-01 4.74826843e-01 1.71420869e+00 6.06936986e+02 1.07346052e+02 1.72667015e+05 3.50894074e+02 1.64132776e+00 7.80438120e+05
7.06250000e-01 4.77030930e-01 1.71517791e+00 6.06834088e+02 1.07188976e+02 1.72803727e+05 3.50973460e+02 1.64079953e+00 7.80440220e+05
7.18750000e-01 4.79235017e-01 1.71656858e+00 6.06694764e+02 1.06903088e+02 1.72999824e+05 3.51087079e+02 1.64003651e+00 7.80436261e+05
7.31250000e-01 4.81439105e-01 1.71697976e+00 6.06658986e+02 1.06828136e+02 1.73057783e+05 3.51120596e+02 1.63982982e+00 7.80456864e+05
7.43750000e-01 4.83643192e-01 1.71671031e+00 6.06692500e+02 1.06853230e+02 1.73019600e+05 3.51098225e+02 1.63998152e+00 7.80461397e+05
7.56250000e-01 4.85847279e-01 1.71617020e+00 6.06751646e+02 1.06945151e+02 1.72943501e+05 3.51054251e+02 1.64028177e+00 7.80467905e+05
7.68750000e-01 4.88051366e-01 1.71568395e+00 6.06802236e+02 1.07039138e+02 1.72875229e+05 3.51015121e+02 1.64054929e+00 7.80471483e+05
7.81250000e-01 4.90255454e-01 1.71569087e+00 6.06802190e+02 1.07041156e+02 1.72875997e+05 3.51015264e+02 1.64054978e+00 7.80475508e+05
7.93750000e-01 4.92459541e-01 1.71585561e+00 6.06785627e+02 1.07016999e+02 1.72899271e+05 3.51028815e+02 1.64046351e+00 7.80480049e+05
8.06250000e-01 4.94663628e-01 1.71604506e+00 6.06766252e+02 1.06980677e+02 1.72925965e+05 3.51044251e+02 1.64035985e+00 7.80479743e+05
8.18750000e-01 4.96867715e-01 1.71609951e+00 6.06764169e+02 1.06969302e+02 1.72933608e+05 3.51048629e+02 1.64033890e+00 7.80489832e+05
8.31250000e-01 4.99071803e-01 1.71605407e+00 6.06769859e+02 1.06976991e+02 1.72927172e+05 3.51044859e+02 1.64036618e+00 7.80492572e+05
8.43750000e-01 5.01275890e-01 1.71596566e+00 6.06780013e+02 1.06994080e+02 1.72914540e+05 3.51037301e+02 1.64041836e+00 7.80496367e+05
8.56250000e-01 5.03479977e-01 1.71589916e+00 6.06788634e+02 1.07009345e+02 1.72905493e+05 3.51032539e+02 1.64045915e+00 7.80503062e+05
8.68750000e-01 5.05684064e-01 1.71587811e+00 6.06790669e+02 1.07015897e+02 1.72902419e+05 3.51030603e+02 1.64047204e+00 7.80504202e+05
8.81250000e-01 5.07888152e-01 1.71586766e+00 6.06794464e+02 1.07018964e+02 1.72900596e+05 3.51029040e+02 1.64048706e+00 7.80513481e+05
8.93750000e-01 5.10092239e-01 1.71586204e+00 6.06797091e+02 1.07019823e+02 1.72900098e+05 3.51029178e+02 1.64049402e+00 7.80519343e+05
9.06250000e-01 5.12296326e-01 1.71586657e+00 6.06797778e+02 1.07019120e+02 1.72900777e+05 3.51029630e+02 1.64049444e+00 7.80522898e+05
9.18750000e-01 5.14500414e-01 1.71588260e+00 6.06797144e+02 1.07016961e+02 1.72903074e+05 3.51031014e+02 1.64048855e+00 7.80526399e+05
9.31250000e-01 5.16704501e-01 1.71591827e+00 6.06794046e+02 1.07011641e+02 1.72908117e+05 3.51033957e+02 1.64047109e+00 7.80528819e+05
9.43750000e-01 5.18908588e-01 1.71597434e+00 6.06788042e+02 1.07002633e+02 1.72916021e+05 3.51038531e+02 1.64044049e+00 7.80528839e+05
9.56250000e-01 5.21112675e-01 1.71605004e+00 6.06780174e+02 1.06990695e+02 1.72926894e+05 3.51045119e+02 1.64039895e+00 7.80529506e+05
9.68750000e-01 5.23316763e-01 1.71611326e+00 6.06769381e+02 1.06980328e+02 1.72935124e+05 3.51048893e+02 1.64035704e+00 7.80517817e+05
9.81250000e-01 5.25520850e-01 1.71612072e+00 6.06774571e+02 1.06975800e+02 1.72936467e+05 3.51050093e+02 1.64036576e+00 7.80534027e+05
9.93750000e-01 5.27724937e-01 1.71606231e+00 6.06788358e+02 1.06971239e+02 1.72928530e+05 3.51045930e+02 1.64040952e+00 7.80549209e+05
6.25000000e-03 3.68602044e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.87500000e-02 3.70806131e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.12500000e-02 3.73010218e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.37500000e-02 3.75214305e-01 1.17659149e+00 6.94447579e+02 8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.62500000e-02 3.77418393e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.87500000e-02 3.79622480e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
8.12500000e-02 3.81826567e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
9.37500000e-02 3.84030654e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.06250000e-01 3.86234742e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.18750000e-01 3.88438829e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.31250000e-01 3.90642916e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.43750000e-01 3.92847003e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.56250000e-01 3.95051091e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.68750000e-01 3.97255178e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.81250000e-01 3.99459265e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.93750000e-01 4.01663353e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.06250000e-01 4.03867440e-01 1.17659149e+00 6.94447579e+02 -2.89403913e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.18750000e-01 4.06071527e-01 1.17659149e+00 6.94447579e+02 -2.31523130e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.31250000e-01 4.08275614e-01 1.17659149e+00 6.94447579e+02 -1.73642348e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 4.10479702e-01 1.17659149e+00 6.94447579e+02 -2.89403913e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.56250000e-01 4.12683789e-01 1.17659149e+00 6.94447579e+02 -3.47284695e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
